Farmer_ID,Name,Age,Gender,Education_Level,Marital_Status,Household_Size,Offfarm_Income,Region,State,Has_Bank_Account,Owns_Smartphone,Uses_Mobile_Money
FARMER_07950,Michael Lewis,43,Male,0,Single,4,53000,South West,Ogun,No,Yes,Yes
FARMER_07951,Rebecca Ramsey,33,Female,12,Married,7,225000,South West,Osun,No,No,No
FARMER_07952,Kimberly Stevens,64,Female,3,Married,10,104000,North East,Yobe,Yes,Yes,Yes
FARMER_07953,Michael Green,25,Male,12,Married,6,0,North West,Zamfara,Yes,No,No
FARMER_07954,Toni Lee,52,Female,14,Married,6,332000,North Central,Nasarawa,Yes,Yes,Yes
FARMER_07955,Brent Anderson,45,Male,12,Married,5,102000,North West,Zamfara,No,No,No
FARMER_07956,Anthony Lyons,19,Male,9,Single,2,234000,North Central,Niger,No,Yes,Yes
FARMER_07957,Courtney Miller,24,Female,12,Married,4,279000,North Central,Kogi,No,Yes,Yes
FARMER_07958,Jamie Jackson,47,Female,12,Married,9,154000,North West,Sokoto,No,Yes,No
FARMER_07959,Shannon Brown,51,Female,6,Married,8,0,North East,Borno,Yes,Yes,No
FARMER_07960,Daniel Fisher,42,Male,0,Married,6,69000,North West,Sokoto,Yes,No,No
FARMER_07961,Robert Cox,42,Male,9,Married,9,184000,South South,Akwa Ibom,No,Yes,Yes
FARMER_07962,Derek Cline,38,Male,6,Divorced,5,0,North East,Yobe,No,No,No
FARMER_07963,Tammy Jackson,36,Female,6,Married,4,144000,South West,Osun,Yes,No,No
FARMER_07964,Amanda Thompson,50,Female,12,Widowed,4,0,South South,Delta,No,Yes,No
FARMER_07965,Debbie Rodgers,32,Female,0,Divorced,5,72000,South South,Rivers,Yes,No,No
FARMER_07966,Susan Nunez,24,Female,9,Single,1,0,North East,Gombe,No,No,No
FARMER_07967,Amy Bryant,54,Female,3,Married,10,0,North West,Zamfara,Yes,Yes,Yes
FARMER_07968,Lori Hayes,66,Female,0,Married,6,0,South East,Ebonyi,No,No,No
FARMER_07969,Mallory Brown,21,Female,0,Married,4,0,South West,Oyo,Yes,No,No
FARMER_07970,Daniel Boyd,69,Male,3,Married,10,52000,North West,Kano,Yes,No,No
FARMER_07971,Samantha Parker,58,Female,0,Divorced,1,0,North West,Kano,No,Yes,No
FARMER_07972,James Thomas,51,Male,14,Married,8,0,South East,Anambra,Yes,No,No
FARMER_07973,Lisa Cortez,66,Female,3,Married,7,0,North East,Gombe,No,Yes,No
FARMER_07974,Justin Walker,33,Male,0,Married,4,0,North West,Sokoto,Yes,No,No
FARMER_07975,Sandra Rodriguez,50,Female,3,Widowed,2,0,North East,Taraba,Yes,Yes,No
FARMER_07976,Rebecca Cardenas,50,Female,6,Married,6,0,North Central,Kwara,Yes,No,No
FARMER_07977,Paul Watson,26,Male,3,Single,4,0,South West,Ogun,No,Yes,Yes
FARMER_07978,Samantha Terry,34,Female,9,Widowed,5,251000,South East,Abia,Yes,Yes,No
FARMER_07979,Tamara Thomas,68,Female,3,Married,6,0,North West,Kano,No,No,No
FARMER_07980,Patricia Ramirez,37,Female,12,Married,6,199000,North West,Kaduna,Yes,Yes,No
FARMER_07981,Patty Torres,21,Female,12,Single,3,0,South South,Edo,Yes,No,No
FARMER_07982,David Gordon,50,Male,9,Married,6,0,North West,Zamfara,No,No,No
FARMER_07983,Anita Schwartz,65,Female,6,Married,9,71000,North West,Kano,No,Yes,Yes
FARMER_07984,Beth Hall,64,Female,18,Widowed,4,0,South West,Oyo,No,No,No
FARMER_07985,Paul Johnson,60,Male,9,Married,9,0,South South,Bayelsa,No,No,No
FARMER_07986,Jamie Madden,45,Female,3,Widowed,6,114000,North West,Kebbi,Yes,No,No
FARMER_07987,Maria Murphy,58,Female,3,Divorced,1,83000,South West,Lagos,Yes,Yes,No
FARMER_07988,Kyle Davis,26,Male,9,Single,3,141000,North East,Gombe,No,Yes,Yes
FARMER_07989,Adam Joyce,31,Male,18,Married,3,505000,North West,Kano,No,Yes,Yes
FARMER_07990,Jeff Castaneda,67,Male,14,Married,3,449000,South East,Abia,Yes,Yes,Yes
FARMER_07991,Dr. Melissa Cross MD,26,Female,0,Married,7,0,South South,Edo,Yes,No,No
FARMER_07992,Kelsey Anderson,52,Female,9,Married,2,0,North West,Zamfara,Yes,Yes,Yes
FARMER_07993,Donna Johnson,26,Female,12,Single,5,136000,North East,Borno,Yes,Yes,No
FARMER_07994,Wendy Mcdonald,53,Female,12,Married,4,0,South South,Delta,Yes,Yes,Yes
FARMER_07995,Bryan Long,70,Male,9,Married,5,0,South South,Bayelsa,Yes,No,No
FARMER_07996,Ashley Estes,60,Female,3,Married,2,120000,South West,Ogun,No,No,No
FARMER_07997,Jamie Edwards,44,Female,16,Married,7,0,South East,Ebonyi,No,No,No
FARMER_07998,Cody Jackson,27,Male,9,Married,7,0,South West,Lagos,Yes,Yes,Yes
FARMER_07999,Kevin Zavala,64,Male,6,Married,6,89000,North East,Taraba,No,Yes,Yes
FARMER_08000,Daniel Adams,58,Male,9,Single,2,0,South East,Enugu,Yes,Yes,Yes
FARMER_08001,Jennifer Greene,65,Female,6,Married,6,55000,North Central,Plateau,Yes,Yes,Yes
FARMER_08002,Veronica Armstrong,65,Female,3,Married,8,109000,North Central,Benue,Yes,No,No
FARMER_08003,Jason Johnson,69,Male,14,Married,9,0,North East,Borno,No,No,No
FARMER_08004,Michael Davis,70,Male,6,Married,3,116000,South South,Delta,No,Yes,Yes
FARMER_08005,Emily Crawford,44,Female,6,Married,7,0,North Central,Nasarawa,Yes,Yes,No
FARMER_08006,Nicole Love,64,Female,6,Married,3,0,South West,Osun,No,Yes,No
FARMER_08007,Jose Tate,31,Male,12,Widowed,2,289000,North West,Kaduna,Yes,No,No
FARMER_08008,Alexander Kelley,25,Male,3,Married,5,134000,South West,Ondo,No,Yes,Yes
FARMER_08009,Crystal Martinez,24,Female,12,Married,3,0,South South,Edo,No,No,No
FARMER_08010,Steven Oliver,60,Male,3,Married,9,0,North West,Jigawa,Yes,Yes,No
FARMER_08011,Christopher Norris,62,Male,16,Widowed,1,506000,South East,Abia,No,Yes,Yes
FARMER_08012,Micheal Schultz,66,Male,6,Married,9,142000,North West,Kano,Yes,No,No
FARMER_08013,Dr. Bryce Lloyd,40,Male,6,Married,8,114000,South East,Ebonyi,Yes,No,No
FARMER_08014,Timothy White,19,Male,6,Single,3,0,South South,Delta,Yes,No,No
FARMER_08015,Carly Jacobs,62,Female,12,Married,6,269000,North East,Adamawa,No,Yes,Yes
FARMER_08016,Jennifer Douglas,22,Female,6,Married,2,107000,South West,Osun,No,No,No
FARMER_08017,Michael Lewis,28,Male,6,Married,5,0,North Central,FCT,Yes,No,No
FARMER_08018,Brenda Stewart,60,Female,6,Widowed,6,0,North West,Katsina,Yes,No,No
FARMER_08019,Joyce Werner,32,Female,6,Married,7,0,North West,Kano,No,Yes,No
FARMER_08020,Amy King,18,Female,6,Single,1,134000,North East,Bauchi,Yes,No,No
FARMER_08021,Terri Wright,42,Female,6,Married,8,0,North East,Taraba,No,Yes,No
FARMER_08022,John Jackson,39,Male,12,Married,6,277000,South South,Rivers,No,No,No
FARMER_08023,Steven Colon,66,Male,12,Widowed,1,0,South East,Ebonyi,Yes,Yes,No
FARMER_08024,Wanda Sherman,63,Female,3,Divorced,2,0,South East,Anambra,No,Yes,Yes
FARMER_08025,Rachel Acevedo,20,Female,14,Single,1,404000,South South,Bayelsa,Yes,Yes,Yes
FARMER_08026,Rhonda Reed,32,Female,14,Married,6,0,South West,Ogun,Yes,Yes,Yes
FARMER_08027,Katie Baker DDS,56,Female,6,Single,1,0,South South,Bayelsa,Yes,Yes,Yes
FARMER_08028,Randall Soto,70,Male,18,Married,7,467000,North West,Sokoto,Yes,No,No
FARMER_08029,Dennis Jones,23,Male,12,Married,4,0,North East,Gombe,Yes,Yes,Yes
FARMER_08030,Jennifer Morris,41,Female,6,Married,2,74000,South West,Oyo,Yes,Yes,No
FARMER_08031,Margaret Allen,69,Female,0,Married,8,0,North West,Sokoto,No,No,No
FARMER_08032,Mrs. Tracy Lang DDS,63,Female,12,Single,2,0,South East,Imo,No,Yes,No
FARMER_08033,Monica Miles,49,Female,9,Single,1,118000,South South,Akwa Ibom,Yes,Yes,Yes
FARMER_08034,Anna Wallace,55,Female,12,Widowed,6,147000,North Central,Niger,Yes,No,No
FARMER_08035,Stacy Smith,32,Female,6,Single,2,0,North West,Zamfara,Yes,No,No
FARMER_08036,Jennifer Fletcher,62,Female,14,Married,6,427000,South South,Cross River,No,Yes,Yes
FARMER_08037,Sandy Hoover,45,Female,14,Widowed,6,0,North West,Kano,No,Yes,No
FARMER_08038,Michael Fowler,54,Male,9,Married,5,166000,North East,Yobe,No,No,No
FARMER_08039,Lisa Jackson,29,Female,12,Single,3,254000,South West,Ogun,Yes,Yes,No
FARMER_08040,Fred Coleman,40,Male,3,Widowed,5,0,North West,Sokoto,No,Yes,No
FARMER_08041,Todd Vazquez,62,Male,6,Widowed,3,0,North East,Gombe,Yes,Yes,Yes
FARMER_08042,Shannon Green,62,Female,9,Married,2,265000,North Central,FCT,Yes,Yes,Yes
FARMER_08043,Cory Wilcox,46,Male,0,Married,7,59000,North Central,Plateau,Yes,Yes,Yes
FARMER_08044,Megan Carter,60,Female,0,Married,9,36000,North West,Sokoto,No,No,No
FARMER_08045,Kenneth Gordon,38,Male,0,Single,1,0,South West,Ogun,No,Yes,No
FARMER_08046,Megan Cameron,23,Female,6,Married,4,143000,North East,Yobe,Yes,Yes,Yes
FARMER_08047,Justin Wise,60,Male,0,Single,3,0,South East,Abia,Yes,Yes,Yes
FARMER_08048,Matthew Brown,25,Male,0,Married,2,0,North West,Kaduna,No,No,No
FARMER_08049,Dominic Lewis,26,Male,6,Married,6,60000,North West,Zamfara,Yes,Yes,Yes
FARMER_08050,Jermaine Kelly,23,Male,6,Married,3,127000,North Central,Benue,Yes,No,No
FARMER_08051,Carlos Freeman,28,Male,6,Married,6,89000,North West,Katsina,No,Yes,No
FARMER_08052,Christine Young,52,Female,9,Widowed,6,177000,South East,Imo,Yes,Yes,Yes
FARMER_08053,Roberto Williams,22,Male,0,Widowed,6,0,North East,Gombe,Yes,No,No
FARMER_08054,Gary Francis,44,Male,0,Married,5,0,South South,Akwa Ibom,Yes,Yes,Yes
FARMER_08055,Amy Cole,18,Female,6,Single,2,0,North East,Yobe,No,Yes,No
FARMER_08056,Corey Kim,69,Male,0,Widowed,6,44000,South West,Oyo,Yes,Yes,Yes
FARMER_08057,Lori Ramirez,27,Female,3,Married,4,55000,South East,Ebonyi,No,No,No
FARMER_08058,Katrina Garza,36,Female,0,Married,4,0,North West,Jigawa,No,Yes,Yes
FARMER_08059,Beth Mclaughlin,33,Female,12,Married,7,106000,South South,Edo,No,Yes,No
FARMER_08060,Jeffrey Sampson,35,Male,0,Married,7,0,South East,Imo,No,Yes,No
FARMER_08061,Michael Kaufman DDS,42,Male,0,Married,7,0,North West,Kaduna,No,Yes,Yes
FARMER_08062,Nicole Lucas,22,Female,0,Married,3,53000,South East,Abia,Yes,Yes,Yes
FARMER_08063,Jonathan Miller,46,Male,12,Married,9,283000,North West,Kaduna,No,Yes,No
FARMER_08064,Christian Hernandez,31,Male,6,Widowed,2,101000,South East,Enugu,No,No,No
FARMER_08065,Daniel Perkins,20,Male,14,Married,4,0,North East,Yobe,No,No,No
FARMER_08066,Alexander Huff,59,Male,9,Married,2,0,North West,Kano,No,Yes,No
FARMER_08067,Paul Green,26,Male,16,Single,4,0,North West,Sokoto,No,No,No
FARMER_08068,Cody Moore,23,Male,9,Married,3,0,South South,Akwa Ibom,No,Yes,No
FARMER_08069,Robert Brown,34,Male,9,Married,5,270000,North East,Taraba,No,Yes,Yes
FARMER_08070,Nicole Hunt,67,Female,0,Divorced,5,52000,North East,Yobe,No,No,No
FARMER_08071,Whitney Ayers,56,Female,0,Widowed,2,57000,North East,Taraba,Yes,No,No
FARMER_08072,Brenda Ramirez,38,Female,12,Married,5,0,North East,Borno,No,No,No
FARMER_08073,Christine Wade,40,Female,0,Married,2,31000,South East,Ebonyi,Yes,Yes,Yes
FARMER_08074,James Cross,65,Male,6,Married,4,0,North East,Gombe,Yes,Yes,Yes
FARMER_08075,William Swanson,49,Male,12,Married,8,201000,South South,Rivers,No,Yes,Yes
FARMER_08076,Seth May,40,Male,0,Married,5,64000,South East,Enugu,Yes,No,No
FARMER_08077,Lauren Bowen,46,Female,0,Divorced,6,42000,South East,Imo,Yes,No,No
FARMER_08078,Teresa Duarte,19,Female,12,Single,3,109000,South South,Akwa Ibom,Yes,No,No
FARMER_08079,Joyce Wright,62,Female,18,Married,7,0,North East,Adamawa,Yes,No,No
FARMER_08080,Douglas Nguyen,56,Male,9,Married,8,239000,South West,Lagos,Yes,No,No
FARMER_08081,Gordon Evans,65,Male,12,Single,5,239000,North West,Zamfara,No,Yes,Yes
FARMER_08082,Kimberly Murphy,47,Female,12,Married,4,0,South South,Rivers,Yes,Yes,Yes
FARMER_08083,Linda Cooper,58,Female,6,Single,2,60000,South West,Ekiti,No,No,No
FARMER_08084,James Cox,32,Male,0,Single,5,0,South West,Lagos,No,No,No
FARMER_08085,Roberta Davis,56,Female,6,Single,1,0,North Central,Kogi,No,No,No
FARMER_08086,Victoria Villa,54,Female,12,Married,7,0,South West,Ogun,Yes,Yes,No
FARMER_08087,Mark Wilkins,49,Male,14,Married,10,0,South South,Delta,Yes,Yes,Yes
FARMER_08088,Michael Stewart,45,Male,0,Married,7,31000,South East,Enugu,Yes,Yes,Yes
FARMER_08089,Susan Long,23,Female,12,Single,2,138000,North East,Adamawa,Yes,Yes,No
FARMER_08090,Jessica Keller,19,Female,0,Single,2,25000,North West,Kebbi,No,Yes,Yes
FARMER_08091,Katherine Roberts,44,Female,12,Divorced,6,213000,South East,Abia,No,No,No
FARMER_08092,Cody Brown,18,Male,12,Single,3,176000,South West,Ogun,Yes,No,No
FARMER_08093,Michael Lambert,64,Male,14,Married,4,0,South West,Lagos,Yes,No,No
FARMER_08094,Noah Dixon,35,Male,6,Married,7,139000,North East,Gombe,No,No,No
FARMER_08095,Joseph Weaver,27,Male,0,Single,3,0,South West,Osun,No,No,No
FARMER_08096,James Burgess,66,Male,12,Married,10,289000,North Central,Kwara,No,Yes,Yes
FARMER_08097,Christy Spence,22,Female,16,Single,2,496000,North East,Taraba,No,No,No
FARMER_08098,Christopher Butler,41,Male,0,Married,9,54000,South South,Akwa Ibom,No,Yes,Yes
FARMER_08099,Alexis Ray,69,Female,14,Divorced,3,400000,South East,Abia,No,Yes,No
FARMER_08100,Danny Baker,24,Male,16,Married,3,452000,North West,Kano,Yes,No,No
FARMER_08101,Katherine Clark DDS,28,Female,0,Single,4,57000,North Central,Niger,No,No,No
FARMER_08102,Joe Miller,27,Male,0,Single,4,58000,South East,Anambra,No,Yes,No
FARMER_08103,Alicia Franklin,42,Female,16,Married,5,448000,North East,Gombe,Yes,No,No
FARMER_08104,Heather Wells,41,Female,6,Married,5,0,North Central,Niger,No,No,No
FARMER_08105,Dustin Novak,33,Male,12,Married,2,0,South South,Delta,Yes,No,No
FARMER_08106,Dakota Green,55,Male,3,Married,7,0,South South,Bayelsa,Yes,Yes,Yes
FARMER_08107,Tracy Jackson,31,Female,6,Married,3,0,North East,Bauchi,Yes,No,No
FARMER_08108,Lucas Murphy,28,Male,6,Married,7,0,South South,Akwa Ibom,No,Yes,Yes
FARMER_08109,Randall Ramsey,48,Male,14,Single,5,0,South West,Osun,No,Yes,Yes
FARMER_08110,David Rhodes,26,Male,12,Single,1,0,North Central,Kwara,Yes,Yes,Yes
FARMER_08111,Zachary Bird,49,Male,16,Married,8,366000,North West,Jigawa,Yes,No,No
FARMER_08112,Eric Gilbert,37,Male,6,Single,5,0,South West,Osun,Yes,No,No
FARMER_08113,Aaron Allen,43,Male,12,Married,2,0,South East,Abia,No,No,No
FARMER_08114,Debra Rogers,55,Female,6,Widowed,4,72000,South East,Anambra,Yes,Yes,No
FARMER_08115,Eric Olson,20,Male,9,Married,4,120000,South South,Edo,No,Yes,Yes
FARMER_08116,Matthew Graham,24,Male,0,Single,1,40000,North Central,Benue,Yes,Yes,No
FARMER_08117,Darren Stevens,65,Male,9,Married,7,183000,North West,Zamfara,Yes,No,No
FARMER_08118,Michael Tyler,46,Male,6,Married,6,0,North East,Adamawa,Yes,No,No
FARMER_08119,Eric Butler,31,Male,0,Married,4,31000,South South,Rivers,No,No,No
FARMER_08120,Sara Lee,38,Female,14,Married,6,0,North East,Adamawa,No,Yes,Yes
FARMER_08121,Sharon Pruitt,30,Female,18,Married,5,288000,North East,Gombe,Yes,Yes,Yes
FARMER_08122,Chase Cole,65,Male,0,Married,3,58000,South East,Enugu,No,No,No
FARMER_08123,Alexandria Taylor,23,Female,12,Single,1,223000,North East,Gombe,No,Yes,Yes
FARMER_08124,Andrew Snyder,65,Male,9,Married,9,139000,South West,Osun,No,Yes,No
FARMER_08125,Benjamin Proctor,66,Male,6,Widowed,2,0,North West,Kebbi,No,Yes,Yes
FARMER_08126,Joseph Nelson,54,Male,12,Widowed,1,0,North West,Katsina,Yes,Yes,Yes
FARMER_08127,Bradley Jordan,25,Male,3,Married,2,0,South West,Lagos,Yes,No,No
FARMER_08128,Michael Roberts,22,Male,9,Single,3,0,North East,Adamawa,Yes,Yes,Yes
FARMER_08129,Kathleen Mueller,42,Female,12,Widowed,1,0,North West,Kebbi,Yes,No,No
FARMER_08130,Megan Wagner,47,Female,9,Married,2,150000,South West,Osun,Yes,No,No
FARMER_08131,Michelle Miller,38,Female,0,Widowed,6,0,South South,Edo,No,Yes,Yes
FARMER_08132,Andrew Henderson,46,Male,12,Married,9,137000,North Central,Nasarawa,Yes,No,No
FARMER_08133,Andrea Wilson,46,Female,0,Married,8,0,South West,Lagos,Yes,Yes,Yes
FARMER_08134,Brandy Carr,57,Female,14,Single,3,0,North Central,Kogi,Yes,Yes,No
FARMER_08135,Nicole Barnes,20,Female,12,Married,2,208000,North West,Sokoto,No,No,No
FARMER_08136,Shannon Peterson,55,Female,0,Married,8,0,North East,Gombe,No,Yes,Yes
FARMER_08137,Amanda Spencer,42,Female,0,Single,4,29000,North Central,Plateau,No,Yes,No
FARMER_08138,Patricia Powers,29,Female,0,Single,2,0,North East,Bauchi,No,Yes,Yes
FARMER_08139,David Malone,25,Male,6,Single,4,86000,North East,Bauchi,Yes,Yes,Yes
FARMER_08140,Mr. Cody Greene,67,Male,6,Married,8,0,North Central,Plateau,Yes,Yes,Yes
FARMER_08141,Shawna Green,56,Female,6,Married,7,0,North East,Yobe,No,No,No
FARMER_08142,Kelly Ramos,61,Female,12,Married,2,281000,South West,Ondo,Yes,Yes,Yes
FARMER_08143,Kathleen Patel,18,Female,9,Single,3,219000,North Central,Plateau,No,No,No
FARMER_08144,James Mccoy,28,Male,6,Married,2,65000,South South,Edo,No,No,No
FARMER_08145,John Mccoy,55,Male,12,Married,6,127000,South South,Rivers,Yes,No,No
FARMER_08146,Joshua Mendez,68,Male,18,Married,8,246000,North Central,Nasarawa,No,No,No
FARMER_08147,Richard Chapman,26,Male,14,Married,3,0,South West,Ondo,No,No,No
FARMER_08148,Brian Lewis,41,Male,9,Widowed,4,261000,South East,Ebonyi,Yes,No,No
FARMER_08149,Paula Hartman,66,Female,0,Married,3,0,North West,Zamfara,Yes,No,No
FARMER_08150,Rebecca Mcclain,22,Female,14,Married,2,0,South South,Bayelsa,Yes,Yes,Yes
FARMER_08151,Michele Woodard,46,Female,0,Married,10,0,South South,Edo,No,Yes,Yes
FARMER_08152,Dale Johnson,36,Male,12,Married,6,137000,North East,Yobe,Yes,Yes,No
FARMER_08153,Jessica Moore,34,Female,9,Married,4,0,South South,Akwa Ibom,No,Yes,Yes
FARMER_08154,Jennifer Brown,29,Female,16,Single,2,0,North West,Katsina,Yes,No,No
FARMER_08155,Madison Craig,44,Female,14,Married,3,216000,North Central,Kwara,Yes,Yes,No
FARMER_08156,Michael Freeman,36,Male,3,Single,1,0,South East,Abia,Yes,Yes,No
FARMER_08157,Leonard Lewis,60,Male,14,Married,2,247000,South South,Delta,Yes,No,No
FARMER_08158,Kenneth Ayala,52,Male,14,Widowed,4,0,South South,Rivers,Yes,Yes,Yes
FARMER_08159,Kristina Rojas,43,Female,0,Widowed,1,0,North East,Taraba,Yes,Yes,No
FARMER_08160,Alexander Oneill,35,Male,3,Married,4,0,North West,Sokoto,No,Yes,Yes
FARMER_08161,Stacy Gillespie,31,Female,12,Married,7,0,North West,Kaduna,Yes,Yes,Yes
FARMER_08162,Lisa Garcia,51,Female,9,Married,8,150000,South South,Akwa Ibom,No,Yes,No
FARMER_08163,Jessica Parks,31,Female,0,Married,6,40000,South West,Lagos,Yes,Yes,Yes
FARMER_08164,Peter Richardson,24,Male,9,Single,2,0,North Central,Plateau,Yes,No,No
FARMER_08165,Nicole Ramirez,27,Female,9,Married,7,181000,North Central,FCT,No,Yes,No
FARMER_08166,Timothy Clark,39,Male,0,Widowed,2,30000,North West,Jigawa,No,No,No
FARMER_08167,Carol Black,22,Female,14,Married,3,269000,North East,Adamawa,No,Yes,Yes
FARMER_08168,Kathryn Payne,46,Female,6,Divorced,3,133000,North East,Borno,No,No,No
FARMER_08169,Joseph Perez,49,Male,6,Single,5,0,South East,Enugu,No,No,No
FARMER_08170,Kimberly Richardson,63,Female,0,Married,3,0,South West,Ekiti,No,Yes,Yes
FARMER_08171,Mrs. Erica Smith MD,24,Female,6,Married,4,122000,South South,Edo,Yes,Yes,Yes
FARMER_08172,Karen Cruz MD,34,Female,14,Married,6,0,North East,Borno,Yes,No,No
FARMER_08173,Mrs. Debbie Bishop,67,Female,9,Married,5,0,North Central,Kwara,No,Yes,Yes
FARMER_08174,Jeremy Shaw,53,Male,3,Single,1,0,North Central,Kogi,No,Yes,Yes
FARMER_08175,Stephen Burke,52,Male,0,Married,5,72000,South West,Oyo,Yes,Yes,Yes
FARMER_08176,Rachel Pierce,59,Female,14,Married,10,0,North Central,FCT,Yes,No,No
FARMER_08177,Nicole Hawkins,45,Female,9,Single,5,278000,South West,Ekiti,Yes,No,No
FARMER_08178,Matthew Casey,20,Male,12,Single,1,253000,North East,Taraba,Yes,No,No
FARMER_08179,Jorge Brown,45,Male,6,Widowed,5,0,South South,Rivers,No,Yes,Yes
FARMER_08180,Tracy Weber,41,Female,9,Married,8,0,North West,Katsina,Yes,Yes,Yes
FARMER_08181,Nicholas Smith,26,Male,18,Widowed,3,520000,South East,Abia,Yes,Yes,Yes
FARMER_08182,David Diaz,30,Male,6,Single,5,0,South South,Delta,Yes,Yes,Yes
FARMER_08183,James Whitehead,57,Male,14,Widowed,4,0,North Central,FCT,Yes,Yes,No
FARMER_08184,Rebecca Hartman,46,Female,12,Married,6,268000,North Central,Niger,Yes,No,No
FARMER_08185,Nancy Morgan,44,Female,12,Married,10,171000,South East,Enugu,No,Yes,Yes
FARMER_08186,Mrs. Tammy Anthony,56,Female,9,Married,9,0,South West,Lagos,No,No,No
FARMER_08187,Jacob Summers,65,Male,12,Married,2,0,South South,Bayelsa,No,Yes,No
FARMER_08188,Zachary Hunt,40,Male,12,Single,2,244000,South South,Delta,No,No,No
FARMER_08189,Jacqueline Cohen,50,Female,6,Married,3,0,North Central,Benue,Yes,No,No
FARMER_08190,Hannah Benson,65,Female,6,Married,10,0,North Central,Niger,Yes,No,No
FARMER_08191,Mr. Christopher Vaughn,60,Male,6,Married,5,121000,North West,Sokoto,Yes,Yes,Yes
FARMER_08192,Caleb Clark,55,Male,6,Married,9,107000,South West,Ogun,No,Yes,No
FARMER_08193,Carlos Small,56,Male,3,Married,4,0,North East,Adamawa,Yes,Yes,Yes
FARMER_08194,Tiffany Harrison,18,Female,6,Single,1,136000,North Central,Plateau,Yes,No,No
FARMER_08195,Michael Brown,25,Male,12,Married,7,299000,South South,Akwa Ibom,Yes,Yes,Yes
FARMER_08196,Matthew Hahn,66,Male,0,Married,9,0,North East,Gombe,Yes,No,No
FARMER_08197,Christina Combs,34,Female,12,Married,7,223000,North Central,Benue,Yes,Yes,Yes
FARMER_08198,Barbara Brown,52,Female,6,Married,3,0,South East,Abia,No,Yes,Yes
FARMER_08199,Diane Swanson,42,Female,9,Married,4,285000,North East,Gombe,Yes,Yes,Yes
FARMER_08200,Brent Ruiz,59,Male,14,Single,4,0,North West,Jigawa,Yes,No,No
FARMER_08201,Brenda Graham,25,Female,14,Divorced,5,458000,South West,Osun,Yes,Yes,Yes
FARMER_08202,David Fletcher,43,Male,6,Divorced,6,70000,North Central,Kwara,Yes,No,No
FARMER_08203,Angela Price,62,Female,0,Married,9,0,South East,Ebonyi,Yes,No,No
FARMER_08204,Patrick Nelson,62,Male,14,Married,3,324000,North West,Katsina,Yes,No,No
FARMER_08205,Andrew Reid,65,Male,9,Married,3,289000,South West,Lagos,Yes,No,No
FARMER_08206,Andrew Kelly,63,Male,9,Married,8,0,South West,Ondo,Yes,Yes,Yes
FARMER_08207,Sabrina Yu,24,Female,12,Single,1,0,South East,Ebonyi,Yes,No,No
FARMER_08208,Lydia Hill,66,Female,6,Married,8,0,South South,Edo,Yes,No,No
FARMER_08209,Matthew Richardson,68,Male,3,Widowed,4,0,South South,Akwa Ibom,No,Yes,Yes
FARMER_08210,Mark Myers,28,Male,3,Married,3,0,South West,Ondo,Yes,No,No
FARMER_08211,Nathan Gay,70,Male,9,Married,7,290000,North West,Kano,Yes,No,No
FARMER_08212,Kayla George,31,Female,6,Married,7,78000,South West,Ogun,Yes,No,No
FARMER_08213,Terry Anderson,56,Male,9,Married,9,0,South East,Abia,Yes,No,No
FARMER_08214,Michael Villegas,33,Male,12,Married,6,0,North East,Taraba,Yes,Yes,Yes
FARMER_08215,Angela Snyder,53,Female,12,Married,10,132000,North West,Kebbi,No,Yes,Yes
FARMER_08216,Jerry Owens,57,Male,14,Married,8,0,South East,Ebonyi,Yes,No,No
FARMER_08217,Cynthia Briggs,65,Female,12,Married,5,0,North Central,Nasarawa,No,Yes,Yes
FARMER_08218,Kyle Johnson,19,Male,6,Single,3,0,North West,Jigawa,Yes,No,No
